"Date","Open","High","Low","Close","Adj Close","Volume","Symbol","MA50","MA100","MA200"
"2000-02-23 00:00:00.000000",10294.8203125,10338.349609375,10164.919921875,10225.73046875,10225.73046875,185280000,^DJI,11009.503851996527,11009.503851996527,11009.503851996527
"2000-02-24 00:00:00.000000",10242.48046875,10248.0595703125,9942.7802734375,10092.6298828125,10092.6298828125,237540000,^DJI,10984.723474451013,10984.723474451013,10984.723474451013
"2000-02-25 00:00:00.000000",10090.76953125,10132.419921875,9836.0595703125,9862.1201171875,9862.1201171875,195240000,^DJI,10955.181280838815,10955.181280838815,10955.181280838815
"2000-02-28 00:00:00.000000",9854.66015625,10156.5400390625,9842.5703125,10038.650390625,10038.650390625,213230000,^DJI,10931.68048878205,10931.68048878205,10931.68048878205
"2000-02-29 00:00:00.000000",10039.580078125,10204.9404296875,10029.9599609375,10128.3095703125,10128.3095703125,191360000,^DJI,10911.596215820313,10911.596215820313,10911.596215820313
"2000-03-01 00:00:00.000000",10128.1103515625,10186.330078125,10084.5595703125,10137.9296875,10137.9296875,216780000,^DJI,10892.726300495427,10892.726300495427,10892.726300495427
"2000-03-02 00:00:00.000000",10135.4404296875,10212.3896484375,10103.490234375,10164.919921875,10164.919921875,206510000,^DJI,10875.39757719494,10875.39757719494,10875.39757719494
"2000-03-03 00:00:00.000000",10171.1201171875,10443.51953125,10171.1201171875,10367.2001953125,10367.2001953125,210460000,^DJI,10863.579033430233,10863.579033430233,10863.579033430233
"2000-03-06 00:00:00.000000",10358.9599609375,10383.9501953125,10121.48046875,10170.5,10170.5,172590000,^DJI,10847.82723721591,10847.82723721591,10847.82723721591
"2000-03-07 00:00:00.000000",10197.6103515625,10229.1396484375,9752.6796875,9796.0302734375,9796.0302734375,278180000,^DJI,10824.453971354167,10824.453971354167,10824.453971354167
"2000-03-08 00:00:00.000000",9800.6904296875,9918.8896484375,9731.8095703125,9856.5302734375,9856.5302734375,223310000,^DJI,10803.41215183424,10803.41215183424,10803.41215183424
"2000-03-09 00:00:00.000000",9855.2900390625,10010.73046875,9738.9501953125,10010.73046875,10010.73046875,187360000,^DJI,10786.546584109043,10786.546584109043,10786.546584109043
"2000-03-10 00:00:00.000000",10008.5498046875,10091.3896484375,9907.259765625,9928.8203125,9928.8203125,197440000,^DJI,10768.677286783854,10768.677286783854,10768.677286783854
"2000-03-13 00:00:00.000000",9911.2197265625,9998.5498046875,9735.5400390625,9947.1298828125,9947.1298828125,186210000,^DJI,10751.911013233419,10751.911013233419,10751.911013233419
"2000-03-14 00:00:00.000000",9957.669921875,10043.2998046875,9811.240234375,9811.240234375,9811.240234375,186080000,^DJI,10733.09759765625,10733.09759765625,10733.09759765625
"2000-03-15 00:00:00.000000",9808.150390625,10180.2001953125,9776.490234375,10131.41015625,10131.41015625,204920000,^DJI,10721.2998046875,10721.2998046875,10721.2998046875
"2000-03-16 00:00:00.000000",10139.580078125,10632.4599609375,10138.33984375,10630.599609375,10630.599609375,253790000,^DJI,10707.046664368872,10719.55557016226,10719.55557016226
"2000-03-17 00:00:00.000000",10629.98046875,10763.3798828125,10567.3095703125,10595.23046875,10595.23046875,247830000,^DJI,10699.150601256128,10717.20981353184,10717.20981353184
"2000-03-20 00:00:00.000000",10594.75,10727.7099609375,10586.990234375,10680.240234375,10680.240234375,177730000,^DJI,10690.475892310049,10716.525191695602,10716.525191695602
"2000-03-21 00:00:00.000000",10680.240234375,10907.33984375,10603.6103515625,10907.33984375,10907.33984375,211950000,^DJI,10683.693148743872,10719.994549005682,10719.994549005682
"2000-03-22 00:00:00.000000",10916.9599609375,10917.26953125,10789.1298828125,10866.7001953125,10866.7001953125,195830000,^DJI,10670.833160998774,10722.614292689732,10722.614292689732
"2000-03-23 00:00:00.000000",10884.3798828125,11136.6103515625,10831.01953125,11119.8603515625,11119.8603515625,224710000,^DJI,10661.963752297794,10729.583521792763,10729.583521792763
"2000-03-24 00:00:00.000000",11107.4501953125,11234.650390625,11045.08984375,11112.7197265625,11112.7197265625,217140000,^DJI,10654.152765012255,10736.189318426725,10736.189318426725
"2000-03-27 00:00:00.000000",11093.25,11170.8203125,10982.73046875,11025.849609375,11025.849609375,184880000,^DJI,10643.853745404413,10741.098814883475,10741.098814883475
"2000-03-28 00:00:00.000000",11023.6796875,11094.33984375,10932.7802734375,10936.1103515625,10936.1103515625,177780000,^DJI,10631.180817248774,10744.349007161458,10744.349007161458
"2000-03-29 00:00:00.000000",10939.0498046875,11101.5498046875,10910.75,11018.7197265625,11018.7197265625,199370000,^DJI,10617.371783088236,10748.846887807376,10748.846887807376
"2000-03-30 00:00:00.000000",11008.169921875,11144.0595703125,10916.33984375,10980.25,10980.25,214190000,^DJI,10605.990023743872,10752.57919606855,10752.57919606855
"2000-03-31 00:00:00.000000",10993.2802734375,11107.759765625,10921.919921875,10921.919921875,10921.919921875,179590000,^DJI,10594.863740808823,10755.267144097223,10755.267144097223
"2000-04-03 00:00:00.000000",10863.2802734375,11223.7900390625,10862.9697265625,11221.9296875,11221.9296875,279950000,^DJI,10592.327071844362,10762.55874633789,10762.55874633789
"2000-04-04 00:00:00.000000",11225.33984375,11418.240234375,10717.7802734375,11164.83984375,11164.83984375,319280000,^DJI,10590.623736213236,10768.747686298077,10768.747686298077
"2000-04-05 00:00:00.000000",11163.2900390625,11218.2099609375,11002.580078125,11033.919921875,11033.919921875,189310000,^DJI,10591.12863817402,10772.765447443182,10772.765447443182
"2000-04-06 00:00:00.000000",11029.5595703125,11201.1396484375,11029.5595703125,11114.26953125,11114.26953125,161820000,^DJI,10592.783145680147,10777.862523320895,10777.862523320895
"2000-04-07 00:00:00.000000",11122.0302734375,11192.4501953125,11062.76953125,11111.48046875,11111.48046875,156500000,^DJI,10594.322169883579,10782.768669577206,10782.768669577206
"2000-04-10 00:00:00.000000",11114.8896484375,11287.7001953125,11097.2099609375,11186.5595703125,11186.5595703125,150070000,^DJI,10597.43079810049,10788.620711616848,10788.620711616848
"2000-04-11 00:00:00.000000",11180.98046875,11361.150390625,11102.48046875,11287.080078125,11287.080078125,171130000,^DJI,10608.180013020834,10795.74155970982,10795.74155970982
"2000-04-12 00:00:00.000000",11283.0498046875,11425.4501953125,11116.75,11125.1298828125,11125.1298828125,234780000,^DJI,10611.799613204657,10800.380831866198,10800.380831866198
"2000-04-13 00:00:00.000000",11132.580078125,11144.0595703125,10920.759765625,10923.5498046875,10923.5498046875,200240000,^DJI,10609.49569163603,10802.091512044271,10802.091512044271
"2000-04-14 00:00:00.000000",10922.849609375,10922.849609375,10201.5302734375,10305.76953125,10305.76953125,267580000,^DJI,10595.82058057598,10795.292580800513,10795.292580800513
"2000-04-17 00:00:00.000000",10303.2900390625,10583.75,10232.5498046875,10582.509765625,10582.509765625,247520000,^DJI,10587.37095971201,10792.417137352197,10792.417137352197
"2000-04-18 00:00:00.000000",10584.01953125,10773.9296875,10571.33984375,10767.419921875,10767.419921875,218380000,^DJI,10583.52037377451,10792.083841145834,10792.083841145834
"2000-04-19 00:00:00.000000",10748.9697265625,10789.4404296875,10632.150390625,10674.9599609375,10674.9599609375,193860000,^DJI,10578.994293811274,10790.542737458882,10790.542737458882
"2000-04-20 00:00:00.000000",10668.1904296875,10845.2900390625,10665.08984375,10844.0498046875,10844.0498046875,158390000,^DJI,10576.767827052696,10791.237634435876,10791.237634435876
"2000-04-24 00:00:00.000000",10822.330078125,10910.75,10695.4404296875,10906.099609375,10906.099609375,295330000,^DJI,10580.82546338848,10792.710223858174,10792.710223858174
"2000-04-25 00:00:00.000000",10916.650390625,11136.6103515625,10881.0400390625,11124.8203125,11124.8203125,240200000,^DJI,10590.26056985294,10796.914149030854,10796.914149030854
"2000-04-26 00:00:00.000000",11127.919921875,11141.8798828125,10902.0595703125,10945.5,10945.5,198970000,^DJI,10600.462335324755,10798.77147216797,10798.77147216797
"2000-04-27 00:00:00.000000",10941.91015625,10941.91015625,10747.25,10888.099609375,10888.099609375,192920000,^DJI,10607.683115042892,10799.874288676698,10799.874288676698
"2000-04-28 00:00:00.000000",10892.759765625,10959.23046875,10715.2998046875,10733.91015625,10733.91015625,173520000,^DJI,10607.993317248774,10799.069848037347,10799.069848037347
"2000-05-01 00:00:00.000000",10749.419921875,10926.259765625,10724.2197265625,10811.7802734375,10811.7802734375,174020000,^DJI,10612.902535232843,10799.222985692772,10799.222985692772
"2000-05-02 00:00:00.000000",10805.580078125,10824.5,10710.01953125,10731.1201171875,10731.1201171875,208610000,^DJI,10617.14860983456,10798.412237258184,10798.412237258184
"2000-05-03 00:00:00.000000",10732.2099609375,10732.2099609375,10400.08984375,10480.1298828125,10480.1298828125,200220000,^DJI,10622.25861672794,10794.667738970587,10794.667738970587
"2000-05-04 00:00:00.000000",10478.8896484375,10523.099609375,10407.5302734375,10412.490234375,10412.490234375,169170000,^DJI,10624.36940870098,10790.223814498546,10790.223814498546
"2000-05-05 00:00:00.000000",10409.7001953125,10585.919921875,10375.8095703125,10577.8603515625,10577.8603515625,138300000,^DJI,10631.273916207108,10787.782855154454,10787.782855154454
"2000-05-08 00:00:00.000000",10571.3095703125,10627.849609375,10522.0703125,10603.6298828125,10603.6298828125,144180000,^DJI,10641.293524050245,10785.690207741478,10785.690207741478
"2000-05-09 00:00:00.000000",10607.5400390625,10684.849609375,10514.25,10536.75,10536.75,166320000,^DJI,10654.521560968138,10782.893126755618,10782.893126755618
"2000-05-10 00:00:00.000000",10533.08984375,10533.08984375,10292.099609375,10367.7802734375,10367.7802734375,225970000,^DJI,10660.975088082108,10778.28076171875,10778.28076171875
"2000-05-11 00:00:00.000000",10369.26953125,10575.099609375,10369.26953125,10545.9697265625,10545.9697265625,185720000,^DJI,10669.164502910538,10775.72789320055,10775.72789320055
"2000-05-12 00:00:00.000000",10549.0595703125,10673.7900390625,10543.919921875,10609.3701171875,10609.3701171875,137770000,^DJI,10678.408432904413,10773.919656504755,10773.919656504755
"2000-05-15 00:00:00.000000",10606.9697265625,10811.5498046875,10605.259765625,10807.7802734375,10807.7802734375,155810000,^DJI,10691.01353783701,10774.283749159946,10774.283749159946
"2000-05-16 00:00:00.000000",10816.009765625,10971.240234375,10816.009765625,10934.5703125,10934.5703125,181920000,^DJI,10702.138442095587,10775.988925365691,10775.988925365691
"2000-05-17 00:00:00.000000",10930.6396484375,10930.6396484375,10752.6103515625,10769.740234375,10769.740234375,169570000,^DJI,10713.888250612745,10775.923149671053,10775.923149671053
"2000-05-18 00:00:00.000000",10771.7998046875,10864.3203125,10764.259765625,10777.2802734375,10777.2802734375,161220000,^DJI,10733.128446691177,10775.937286376953,10775.937286376953
"2000-05-19 00:00:00.000000",10764.2197265625,10764.2197265625,10570.650390625,10626.849609375,10626.849609375,188270000,^DJI,10748.232747395834,10774.400300016108,10774.400300016108
"2000-05-22 00:00:00.000000",10624.7900390625,10664.5400390625,10369.490234375,10542.5498046875,10542.5498046875,185570000,^DJI,10758.660577512255,10772.034478635203,10772.034478635203
"2000-05-23 00:00:00.000000",10539.1201171875,10557.4501953125,10416.7802734375,10422.26953125,10422.26953125,157080000,^DJI,10768.336052389706,10768.501499368687,10768.501499368687
"2000-05-24 00:00:00.000000",10420.900390625,10554.8798828125,10364.009765625,10535.349609375,10535.349609375,225350000,^DJI,10779.869772518383,10766.16998046875,10766.16998046875
"2000-05-25 00:00:00.000000",10529.8701171875,10558.650390625,10266.0,10323.919921875,10323.919921875,184380000,^DJI,10789.922315410538,10761.791267017326,10761.791267017326
"2000-05-26 00:00:00.000000",10322.8896484375,10387.66015625,10258.8095703125,10299.240234375,10299.240234375,129200000,^DJI,10793.213101256128,10751.313350866336,10757.256452971813
"2000-05-30 00:00:00.000000",10302.3095703125,10528.150390625,10302.3095703125,10527.1298828125,10527.1298828125,165450000,^DJI,10791.184283088236,10746.65196666151,10755.022214426577
"2000-05-31 00:00:00.000000",10528.2802734375,10599.4296875,10490.7998046875,10522.330078125,10522.330078125,162880000,^DJI,10789.754863664215,10740.708201191213,10752.784790039062
"2000-06-01 00:00:00.000000",10532.26953125,10673.4501953125,10513.080078125,10652.2001953125,10652.2001953125,183990000,^DJI,10789.205058976715,10734.757116336634,10751.826841517857
"2000-06-02 00:00:00.000000",10660.08984375,10846.080078125,10660.08984375,10794.759765625,10794.759765625,200900000,^DJI,10786.997606464462,10727.551177676361,10752.231869103774
"2000-06-05 00:00:00.000000",10793.1103515625,10863.0,10752.2802734375,10815.2998046875,10815.2998046875,151120000,^DJI,10785.989755667892,10720.057114402847,10752.8212890625
"2000-06-06 00:00:00.000000",10822.6103515625,10822.6103515625,10707.7197265625,10735.5703125,10735.5703125,169370000,^DJI,10778.454656862745,10712.378799891709,10752.661557798032
"2000-06-07 00:00:00.000000",10733.48046875,10848.3798828125,10695.1796875,10812.8603515625,10812.8603515625,154430000,^DJI,10772.57506127451,10705.069500309406,10753.213840309632
"2000-06-08 00:00:00.000000",10818.7802734375,10823.66015625,10635.73046875,10668.7197265625,10668.7197265625,176280000,^DJI,10765.572514552696,10696.022867032798,10752.44571200284
"2000-06-09 00:00:00.000000",10678.4697265625,10763.76953125,10588.2900390625,10614.0595703125,10614.0595703125,136750000,^DJI,10759.257793351715,10685.043452196782,10751.19899000563
"2000-06-12 00:00:00.000000",10615.1201171875,10652.58984375,10564.2099609375,10564.2099609375,10564.2099609375,136750000,^DJI,10750.34583716299,10675.177018873763,10749.529445103237
"2000-06-13 00:00:00.000000",10562.3095703125,10654.7197265625,10492.7900390625,10621.83984375,10621.83984375,155190000,^DJI,10743.31818704044,10666.587706915223,10748.399448631084
"2000-06-14 00:00:00.000000",10632.4599609375,10737.7099609375,10624.6796875,10687.9501953125,10687.9501953125,166340000,^DJI,10738.730545343138,10660.01988900062,10747.869192023027
"2000-06-15 00:00:00.000000",10689.6298828125,10763.7001953125,10669.2099609375,10714.8203125,10714.8203125,176200000,^DJI,10728.787224264706,10654.704149907178,10747.581810461956
"2000-06-16 00:00:00.000000",10717.759765625,10724.830078125,10449.2998046875,10449.2998046875,10449.2998046875,233100000,^DJI,10714.757027420343,10649.170782410272,10745.010413860453
"2000-06-19 00:00:00.000000",10448.400390625,10597.4404296875,10440.1103515625,10557.83984375,10557.83984375,169330000,^DJI,10705.422123927696,10644.497021967822,10743.41066539797
"2000-06-20 00:00:00.000000",10558.900390625,10561.3798828125,10407.9404296875,10435.16015625,10435.16015625,179000000,^DJI,10692.106253829657,10638.577912283416,10740.798372947564
"2000-06-21 00:00:00.000000",10446.830078125,10521.0703125,10410.0595703125,10497.740234375,10497.740234375,204540000,^DJI,10680.07213158701,10633.327622215347,10738.755867581407
"2000-06-22 00:00:00.000000",10495.9697265625,10495.9697265625,10335.4599609375,10376.1201171875,10376.1201171875,189280000,^DJI,10664.181161917892,10629.73603805693,10735.733902994793
"2000-06-23 00:00:00.000000",10376.4697265625,10478.650390625,10376.4697265625,10404.75,10404.75,142390000,^DJI,10646.880572150736,10624.43128287438,10732.99849883781
"2000-06-26 00:00:00.000000",10403.6904296875,10566.6796875,10403.6904296875,10542.990234375,10542.990234375,157390000,^DJI,10635.466069240196,10619.5,10731.44105404713
"2000-06-27 00:00:00.000000",10541.580078125,10615.830078125,10504.4599609375,10504.4599609375,10504.4599609375,159240000,^DJI,10627.24862132353,10614.561977877474,10729.595679306403
"2000-06-28 00:00:00.000000",10506.3896484375,10620.419921875,10506.3896484375,10527.7900390625,10527.7900390625,189270000,^DJI,10631.60196461397,10609.753558168317,10727.968214465725
"2000-06-29 00:00:00.000000",10523.900390625,10523.900390625,10359.5,10398.0400390625,10398.0400390625,168670000,^DJI,10627.984911151962,10604.151976330446,10725.3287890625
"2000-06-30 00:00:00.000000",10393.08984375,10448.240234375,10336.16015625,10447.8896484375,10447.8896484375,224060000,^DJI,10621.719611672794,10599.618309096535,10723.126891121032
"2000-07-03 00:00:00.000000",10450.3603515625,10565.6201171875,10422.080078125,10560.669921875,10560.669921875,74690000,^DJI,10619.478630514706,10595.688312190594,10721.84770238681
"2000-07-05 00:00:00.000000",10538.23046875,10572.6904296875,10463.1796875,10483.599609375,10483.599609375,154490000,^DJI,10612.410979626226,10593.554049350247,10719.986389160156
"2000-07-06 00:00:00.000000",10481.4501953125,10527.7900390625,10393.08984375,10481.4697265625,10481.4697265625,147120000,^DJI,10604.084903492647,10591.948503248763,10718.13742278343
"2000-07-07 00:00:00.000000",10483.330078125,10658.25,10483.330078125,10635.98046875,10635.98046875,158820000,^DJI,10594.499808517157,10594.035339959777,10717.505446213941
"2000-07-10 00:00:00.000000",10627.1396484375,10703.150390625,10604.8603515625,10646.580078125,10646.580078125,148470000,^DJI,10588.638633578432,10595.29019376547,10716.964031190362
"2000-07-11 00:00:00.000000",10649.0595703125,10807.4501953125,10626.7900390625,10727.1904296875,10727.1904296875,160920000,^DJI,10585.483551623774,10595.380298576732,10717.04150390625
"2000-07-12 00:00:00.000000",10722.240234375,10834.3203125,10722.240234375,10783.759765625,10783.759765625,151430000,^DJI,10586.460994944853,10597.581779857674,10717.543144971805
"2000-07-13 00:00:00.000000",10774.919921875,10829.73046875,10754.419921875,10788.7099609375,10788.7099609375,175240000,^DJI,10586.008635876226,10600.296033802599,10718.07424061334
"2000-07-14 00:00:00.000000",10793.3095703125,10821.9501953125,10753.7099609375,10812.75,10812.75,150970000,^DJI,10587.609221813726,10606.169602800124,10718.775542534722
"2000-07-17 00:00:00.000000",10812.400390625,10847.400390625,10749.4697265625,10804.26953125,10804.26953125,162780000,^DJI,10593.964901194853,10611.114451191213,10719.404174804688
"2000-07-18 00:00:00.000000",10799.16015625,10799.16015625,10703.0595703125,10739.919921875,10739.919921875,170620000,^DJI,10600.385091145834,10616.20543587562,10719.553924783302
"2000-07-19 00:00:00.000000",10724.150390625,10790.48046875,10685.48046875,10696.080078125,10696.080078125,213930000,^DJI,10602.703125,10622.180190284653,10719.3838244452
"2000-07-20 00:00:00.000000",10700.6796875,10874.6298828125,10700.6796875,10843.8701171875,10843.8701171875,178590000,^DJI,10607.413717830883,10631.900487314357,10720.279409285073
"2000-07-21 00:00:00.000000",10843.509765625,10851.650390625,10716.150390625,10733.5595703125,10733.5595703125,170710000,^DJI,10611.27272901348,10638.780776222153,10720.374267578125
"2000-07-24 00:00:00.000000",10731.4404296875,10778.1103515625,10678.400390625,10685.1201171875,10685.1201171875,147970000,^DJI,10617.495078890932,10644.293751933787,10720.124238142731
"2000-07-25 00:00:00.000000",10689.2802734375,10744.51953125,10680.169921875,10699.9697265625,10699.9697265625,168950000,^DJI,10620.514686734068,10649.858504795791,10719.982304962588
"2000-07-26 00:00:00.000000",10689.3603515625,10692.5498046875,10516.48046875,10516.48046875,10516.48046875,201880000,^DJI,10618.693321078432,10653.339302289603,10718.559215198864
"2000-07-27 00:00:00.000000",10516.830078125,10643.400390625,10516.830078125,10586.1298828125,10586.1298828125,160760000,^DJI,10614.347234987745,10655.50692295792,10717.639567057291
"2000-07-28 00:00:00.000000",10594.9697265625,10649.0595703125,10464.5,10511.169921875,10511.169921875,174720000,^DJI,10606.045266544117,10658.879892481436,10716.215638469828
"2000-07-31 00:00:00.000000",10514.2900390625,10603.2900390625,10497.7998046875,10521.98046875,10521.98046875,175820000,^DJI,10601.18723192402,10666.067518177599,10714.885260595034
"2000-08-01 00:00:00.000000",10523.8095703125,10626.919921875,10516.759765625,10606.9501953125,10606.9501953125,151420000,^DJI,10597.847426470587,10673.497418394183,10714.151008450255
"2000-08-02 00:00:00.000000",10609.150390625,10724.5302734375,10587.5400390625,10687.5302734375,10687.5302734375,163400000,^DJI,10599.03724341299,10680.198406559406,10713.971138619088
"2000-08-03 00:00:00.000000",10679.3701171875,10744.3095703125,10623.4404296875,10706.580078125,10706.580078125,161580000,^DJI,10602.253523284313,10687.898998298268,10713.921534186242
"2000-08-04 00:00:00.000000",10713.3603515625,10769.9501953125,10664.4599609375,10767.75,10767.75,150750000,^DJI,10609.027650122549,10696.02394995359,10714.280390625
"2000-08-07 00:00:00.000000",10773.98046875,10892.2802734375,10736.98046875,10867.009765625,10867.009765625,145090000,^DJI,10615.530790441177,10706.477113629331,10715.291843439569
"2000-08-08 00:00:00.000000",10865.150390625,10988.25,10836.6103515625,10976.8896484375,10976.8896484375,204720000,^DJI,10628.33411841299,10714.848197710397,10717.012881630346
"2000-08-09 00:00:00.000000",10970.9404296875,10978.26953125,10892.650390625,10905.830078125,10905.830078125,186430000,^DJI,10640.228036917892,10717.573251856436,10718.24698095384
"2000-08-10 00:00:00.000000",10901.0595703125,10946.490234375,10886.7900390625,10908.759765625,10908.759765625,144290000,^DJI,10647.710975796568,10720.677502320545,10719.484076958199
"2000-08-11 00:00:00.000000",10905.98046875,11067.73046875,10902.6796875,11027.7998046875,11027.7998046875,155120000,^DJI,10657.622146905638,10724.118686185026,10721.473210685484
"2000-08-14 00:00:00.000000",11027.0703125,11177.6103515625,11006.1904296875,11176.1396484375,11176.1396484375,140280000,^DJI,10667.895469515932,10726.780070389852,10724.387739132611
"2000-08-15 00:00:00.000000",11175.0498046875,11175.0498046875,11046.1201171875,11067.0,11067.0,155190000,^DJI,10673.233513327206,10728.763236772897,10726.569982832405
"2000-08-16 00:00:00.000000",11068.830078125,11088.9697265625,10961.1396484375,11008.3896484375,11008.3896484375,162550000,^DJI,10677.019588694853,10727.659566444925,10728.353651602058
"2000-08-17 00:00:00.000000",11010.9501953125,11091.5400390625,10984.400390625,11055.6396484375,11055.6396484375,177570000,^DJI,10683.295458026962,10727.094417156559,10730.412054097877
