"Date","Open","High","Low","Close","Adj Close","Volume","Symbol"
"2022-07-28 00:00:00.000000",12036.48046875,12179.08984375,11886.669921875,12162.58984375,12162.58984375,4892770000,^IXIC
"2022-07-27 00:00:00.000000",31865.05078125,32336.23046875,31799.4296875,32197.58984375,32197.58984375,365480000,^DJI
"2022-07-27 00:00:00.000000",3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4023.610107421875,3584170000,^GSPC
"2022-07-27 00:00:00.000000",11756.1904296875,12081.73046875,11718.3798828125,12032.419921875,12032.419921875,4559800000,^IXIC
"2022-07-26 00:00:00.000000",31950.0390625,31950.0390625,31705.359375,31761.5390625,31761.5390625,324930000,^DJI
"2022-07-26 00:00:00.000000",3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3921.050048828125,3083420000,^GSPC
"2022-07-26 00:00:00.000000",11701.5302734375,11711.3095703125,11533.3701171875,11562.5703125,11562.5703125,4304110000,^IXIC
"2022-07-25 00:00:00.000000",31950.9296875,32029.029296875,31821.669921875,31990.0390625,31990.0390625,255450000,^DJI
"2022-07-25 00:00:00.000000",3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3966.840087890625,2988650000,^GSPC
"2022-07-25 00:00:00.000000",11837.9599609375,11855.1103515625,11707.5302734375,11782.669921875,11782.669921875,4261620000,^IXIC
"2022-07-22 00:00:00.000000",32167.919921875,32219.25,31731.470703125,31899.2890625,31899.2890625,319880000,^DJI
"2022-07-22 00:00:00.000000",3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3961.6298828125,3246220000,^GSPC
"2022-07-22 00:00:00.000000",12025.3701171875,12093.01953125,11767.1904296875,11834.1103515625,11834.1103515625,4700220000,^IXIC
"2022-07-21 00:00:00.000000",31826.490234375,32040.630859375,31534.080078125,32036.900390625,32036.900390625,302320000,^DJI
"2022-07-21 00:00:00.000000",3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,3998.949951171875,3586030000,^GSPC
"2022-07-21 00:00:00.000000",11914.150390625,12060.58984375,11812.7197265625,12059.6103515625,12059.6103515625,4646260000,^IXIC
"2022-07-20 00:00:00.000000",31829.990234375,31944.44921875,31646.94921875,31874.83984375,31874.83984375,313520000,^DJI
"2022-07-20 00:00:00.000000",3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,3959.89990234375,3452150000,^GSPC
"2022-07-20 00:00:00.000000",11726.08984375,11939.9599609375,11703.3603515625,11897.650390625,11897.650390625,5427450000,^IXIC
"2022-07-19 00:00:00.000000",31165.91015625,31842.25,31165.91015625,31827.05078125,31827.05078125,378720000,^DJI
"2022-07-19 00:00:00.000000",3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,3936.68994140625,3160350000,^GSPC
"2022-07-19 00:00:00.000000",11515.0,11721.2197265625,11448.9697265625,11713.150390625,11713.150390625,5251410000,^IXIC
"2022-07-18 00:00:00.000000",31475.98046875,31644.6796875,30982.970703125,31072.609375,31072.609375,309960000,^DJI
"2022-07-18 00:00:00.000000",3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,3830.85009765625,3414470000,^GSPC
"2022-07-18 00:00:00.000000",11561.6396484375,11629.0302734375,11322.83984375,11360.0498046875,11360.0498046875,5003870000,^IXIC
"2022-07-15 00:00:00.000000",30775.369140625,31288.259765625,30775.369140625,31288.259765625,31288.259765625,321570000,^DJI
"2022-07-15 00:00:00.000000",3818.0,3863.6201171875,3817.179931640625,3863.159912109375,3863.159912109375,3537130000,^GSPC
"2022-07-15 00:00:00.000000",11379.3603515625,11454.6904296875,11295.330078125,11452.419921875,11452.419921875,4342760000,^IXIC
"2022-07-14 00:00:00.000000",30451.80078125,30680.119140625,30143.9296875,30630.169921875,30630.169921875,325130000,^DJI
"2022-07-14 00:00:00.000000",3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,3790.3798828125,3447500000,^GSPC
"2022-07-14 00:00:00.000000",11151.2099609375,11279.9697265625,11005.9296875,11251.1904296875,11251.1904296875,4456350000,^IXIC
"2022-07-13 00:00:00.000000",30743.630859375,30979.169921875,30514.609375,30772.7890625,30772.7890625,291830000,^DJI
"2022-07-13 00:00:00.000000",3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,3801.780029296875,3166580000,^GSPC
"2022-07-13 00:00:00.000000",11056.5498046875,11325.669921875,11031.26953125,11247.580078125,11247.580078125,4400730000,^IXIC
"2022-07-12 00:00:00.000000",31113.310546875,31346.099609375,30860.509765625,30981.330078125,30981.330078125,324190000,^DJI
"2022-07-12 00:00:00.000000",3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3818.800048828125,3138460000,^GSPC
"2022-07-12 00:00:00.000000",11420.8896484375,11483.169921875,11207.080078125,11264.73046875,11264.73046875,4279920000,^IXIC
"2022-07-11 00:00:00.000000",31277.98046875,31367.55078125,31114.400390625,31173.83984375,31173.83984375,245020000,^DJI
"2022-07-11 00:00:00.000000",3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3854.429931640625,3023830000,^GSPC
"2022-07-11 00:00:00.000000",11524.490234375,11541.099609375,11348.0595703125,11372.599609375,11372.599609375,4343130000,^IXIC
"2022-07-08 00:00:00.000000",31348.4296875,31511.4609375,31212.44921875,31338.150390625,31338.150390625,238120000,^DJI
"2022-07-08 00:00:00.000000",3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3899.3798828125,2844620000,^GSPC
"2022-07-08 00:00:00.000000",11503.6103515625,11689.7001953125,11479.76953125,11635.3095703125,11635.3095703125,4495900000,^IXIC
"2022-07-07 00:00:00.000000",31190.650390625,31421.83984375,31154.640625,31384.55078125,31384.55078125,296620000,^DJI
"2022-07-07 00:00:00.000000",3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,3902.6201171875,3337710000,^GSPC
"2022-07-07 00:00:00.000000",11422.599609375,11644.4697265625,11412.8798828125,11621.349609375,11621.349609375,4662320000,^IXIC
"2022-07-06 00:00:00.000000",30957.30078125,31224.689453125,30794.83984375,31037.6796875,31037.6796875,289800000,^DJI
"2022-07-06 00:00:00.000000",3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,3845.080078125,3613120000,^GSPC
"2022-07-06 00:00:00.000000",11337.900390625,11443.150390625,11250.3203125,11361.849609375,11361.849609375,4824620000,^IXIC
"2022-07-05 00:00:00.000000",30903.119140625,30971.740234375,30355.119140625,30967.8203125,30967.8203125,323080000,^DJI
"2022-07-05 00:00:00.000000",3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,3831.389892578125,4427900000,^GSPC
"2022-07-05 00:00:00.000000",10964.1796875,11323.8896484375,10911.4501953125,11322.240234375,11322.240234375,5028520000,^IXIC
"2022-07-01 00:00:00.000000",30737.76953125,31139.349609375,30487.7890625,31097.259765625,31097.259765625,310440000,^DJI
"2022-07-01 00:00:00.000000",3781.0,3829.820068359375,3752.10009765625,3825.330078125,3825.330078125,3268240000,^GSPC
"2022-07-01 00:00:00.000000",11006.830078125,11132.5498046875,10922.7099609375,11127.849609375,11127.849609375,4844560000,^IXIC
"2022-06-30 00:00:00.000000",30790.0,30979.849609375,30431.869140625,30775.4296875,30775.4296875,394070000,^DJI
"2022-06-30 00:00:00.000000",3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,3785.3798828125,4032260000,^GSPC
"2022-06-30 00:00:00.000000",11048.25,11160.919921875,10850.009765625,11028.740234375,11028.740234375,5620800000,^IXIC
"2022-06-29 00:00:00.000000",31067.41015625,31152.9609375,30894.529296875,31029.310546875,31029.310546875,269390000,^DJI
"2022-06-29 00:00:00.000000",3825.090087890625,3836.5,3799.02001953125,3818.830078125,3818.830078125,3458850000,^GSPC
"2022-06-29 00:00:00.000000",11160.2197265625,11226.330078125,11072.1904296875,11177.8896484375,11177.8896484375,5609230000,^IXIC
"2022-06-28 00:00:00.000000",31549.05078125,31885.08984375,30934.330078125,30946.990234375,30946.990234375,350780000,^DJI
"2022-06-28 00:00:00.000000",3913.0,3945.860107421875,3820.139892578125,3821.550048828125,3821.550048828125,3590980000,^GSPC
"2022-06-28 00:00:00.000000",11542.240234375,11635.849609375,11177.6796875,11181.5400390625,11181.5400390625,5397910000,^IXIC
"2022-06-27 00:00:00.000000",31533.599609375,31598.58984375,31351.369140625,31438.259765625,31438.259765625,309910000,^DJI
"2022-06-27 00:00:00.000000",3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,3900.110107421875,3385120000,^GSPC
"2022-06-27 00:00:00.000000",11661.01953125,11677.490234375,11487.0703125,11524.5498046875,11524.5498046875,5017930000,^IXIC
"2022-06-24 00:00:00.000000",30846.939453125,31517.2890625,30846.939453125,31500.6796875,31500.6796875,465480000,^DJI
"2022-06-24 00:00:00.000000",3821.75,3913.64990234375,3821.75,3911.739990234375,3911.739990234375,6742870000,^GSPC
"2022-06-24 00:00:00.000000",11351.3095703125,11613.23046875,11337.7802734375,11607.6201171875,11607.6201171875,9438810000,^IXIC
"2022-06-23 00:00:00.000000",30570.330078125,30715.630859375,30293.400390625,30677.359375,30677.359375,361420000,^DJI
"2022-06-23 00:00:00.000000",3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,3795.72998046875,4078100000,^GSPC
"2022-06-23 00:00:00.000000",11137.6796875,11260.26953125,11046.2802734375,11232.1904296875,11232.1904296875,5238210000,^IXIC
"2022-06-22 00:00:00.000000",30352.5703125,30777.919921875,30166.009765625,30483.130859375,30483.130859375,343490000,^DJI
"2022-06-22 00:00:00.000000",3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,3759.889892578125,4342270000,^GSPC
"2022-06-22 00:00:00.000000",10941.9501953125,11216.76953125,10938.0595703125,11053.080078125,11053.080078125,5215100000,^IXIC
"2022-06-21 00:00:00.000000",30074.689453125,30653.98046875,30074.689453125,30530.25,30530.25,376900000,^DJI
"2022-06-21 00:00:00.000000",3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,3764.7900390625,4124600000,^GSPC
"2022-06-21 00:00:00.000000",10974.0498046875,11164.990234375,10974.0498046875,11069.2998046875,11069.2998046875,5201450000,^IXIC
"2022-06-17 00:00:00.000000",29912.69921875,30167.51953125,29653.2890625,29888.779296875,29888.779296875,692830000,^DJI
"2022-06-17 00:00:00.000000",3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,3674.840087890625,6954110000,^GSPC
"2022-06-17 00:00:00.000000",10697.5498046875,10884.7099609375,10638.7197265625,10798.349609375,10798.349609375,7423600000,^IXIC
"2022-06-16 00:00:00.000000",30305.740234375,30305.740234375,29740.349609375,29927.0703125,29927.0703125,442910000,^DJI
"2022-06-16 00:00:00.000000",3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,3666.77001953125,4511200000,^GSPC
"2022-06-16 00:00:00.000000",10806.01953125,10831.0703125,10565.1396484375,10646.099609375,10646.099609375,5667810000,^IXIC
"2022-06-15 00:00:00.000000",30570.5,31011.970703125,30185.080078125,30668.529296875,30668.529296875,392670000,^DJI
"2022-06-15 00:00:00.000000",3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,3789.989990234375,4474610000,^GSPC
"2022-06-15 00:00:00.000000",10968.400390625,11244.259765625,10866.3896484375,11099.150390625,11099.150390625,5346110000,^IXIC
"2022-06-14 00:00:00.000000",30592.33984375,30690.80078125,30144.23046875,30364.830078125,30364.830078125,366800000,^DJI
"2022-06-14 00:00:00.000000",3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,3735.47998046875,4126400000,^GSPC
"2022-06-14 00:00:00.000000",10897.4296875,10926.8095703125,10733.0400390625,10828.349609375,10828.349609375,4802090000,^IXIC
"2022-06-13 00:00:00.000000",31144.91015625,31144.91015625,30373.720703125,30516.740234375,30516.740234375,472290000,^DJI
"2022-06-13 00:00:00.000000",3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,3749.6298828125,4572820000,^GSPC
"2022-06-13 00:00:00.000000",10986.849609375,11071.48046875,10775.1396484375,10809.23046875,10809.23046875,5912360000,^IXIC
"2022-06-10 00:00:00.000000",32053.51953125,32053.51953125,31387.83984375,31392.7890625,31392.7890625,362300000,^DJI
"2022-06-10 00:00:00.000000",3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,3900.860107421875,3936120000,^GSPC
"2022-06-10 00:00:00.000000",11543.8798828125,11569.150390625,11328.26953125,11340.01953125,11340.01953125,5125980000,^IXIC
"2022-06-09 00:00:00.000000",32828.62109375,32956.73046875,32267.779296875,32272.7890625,32272.7890625,289710000,^DJI
"2022-06-09 00:00:00.000000",4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4017.820068359375,3192330000,^GSPC
"2022-06-09 00:00:00.000000",12016.4697265625,12115.0595703125,11751.98046875,11754.23046875,11754.23046875,5382110000,^IXIC
"2022-06-08 00:00:00.000000",33087.0703125,33156.5,32824.37109375,32910.8984375,32910.8984375,270470000,^DJI
"2022-06-08 00:00:00.000000",4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4115.77001953125,3090180000,^GSPC
"2022-06-08 00:00:00.000000",12147.2802734375,12235.7802734375,12052.7001953125,12086.26953125,12086.26953125,4689310000,^IXIC
"2022-06-07 00:00:00.000000",32783.03125,33207.44921875,32641.849609375,33180.140625,33180.140625,270750000,^DJI
"2022-06-07 00:00:00.000000",4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4160.68017578125,3476470000,^GSPC
"2022-06-07 00:00:00.000000",11925.8095703125,12194.8603515625,11888.6103515625,12175.23046875,12175.23046875,4383960000,^IXIC
"2022-06-06 00:00:00.000000",33032.0390625,33235.37109375,32819.5,32915.78125,32915.78125,253010000,^DJI
"2022-06-06 00:00:00.000000",4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4121.43017578125,3852050000,^GSPC
"2022-06-06 00:00:00.000000",12200.330078125,12245.400390625,12004.2001953125,12061.3701171875,12061.3701171875,4633950000,^IXIC
"2022-06-03 00:00:00.000000",32986.3203125,33135.609375,32839.2109375,32899.69921875,32899.69921875,298570000,^DJI
"2022-06-03 00:00:00.000000",4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,4108.5400390625,3107080000,^GSPC
"2022-06-03 00:00:00.000000",12097.1201171875,12167.4404296875,11966.6201171875,12012.73046875,12012.73046875,4117290000,^IXIC
"2022-06-02 00:00:00.000000",32809.01171875,33248.609375,32509.4296875,33248.28125,33248.28125,333210000,^DJI
"2022-06-02 00:00:00.000000",4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4176.81982421875,3604930000,^GSPC
"2022-06-02 00:00:00.000000",11945.5703125,12320.1201171875,11901.4501953125,12316.900390625,12316.900390625,4422830000,^IXIC
"2022-06-01 00:00:00.000000",33156.30859375,33272.33984375,32584.759765625,32813.23046875,32813.23046875,338210000,^DJI
"2022-06-01 00:00:00.000000",4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4101.22998046875,4145710000,^GSPC
"2022-06-01 00:00:00.000000",12176.8896484375,12237.9404296875,11901.4296875,11994.4599609375,11994.4599609375,4697810000,^IXIC
"2022-05-31 00:00:00.000000",33160.58984375,33240.21875,32752.33984375,32990.12109375,32990.12109375,533560000,^DJI
"2022-05-31 00:00:00.000000",4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,4132.14990234375,5192220000,^GSPC
"2022-05-31 00:00:00.000000",12137.5400390625,12190.080078125,11942.5,12081.3896484375,12081.3896484375,6028940000,^IXIC
"2022-05-27 00:00:00.000000",32735.08984375,33213.62109375,32682.009765625,33212.9609375,33212.9609375,328770000,^DJI
"2022-05-27 00:00:00.000000",4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4158.240234375,3560560000,^GSPC
"2022-05-27 00:00:00.000000",11869.6904296875,12131.66015625,11856.8203125,12131.1298828125,12131.1298828125,4774530000,^IXIC
"2022-05-26 00:00:00.000000",32248.169921875,32774.140625,32248.169921875,32637.189453125,32637.189453125,351220000,^DJI
"2022-05-26 00:00:00.000000",3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4057.840087890625,3961940000,^GSPC
"2022-05-26 00:00:00.000000",11409.83984375,11796.9697265625,11406.16015625,11740.650390625,11740.650390625,4651470000,^IXIC
